"25.    ДАННЫЕ ОБ ИСПЫТАНИЯХ"     
"АТ-1 ф.B" 09.04.2018 P03410122915 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХАМ/000225
"АТ-1 ф.C" 09.04.2018 P03410122916 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХАМ/000226
"АТ-2 ф.C" 18.04.2018 P03410122919 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХАМ/000228
"АТ-1 ф.А РПН в стор.СН" 09.04.2018 P03410122914 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХАМ/000278
"АТ-1 ф.В РПН в стор.СН" 09.04.2018 P03410122915 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХАМ/000280
"РПН АТ-2 ф.A" 23.08.2018 P03410122917 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХАМ/000281
"АТ-1 ф.С РПН в стор.СН" 09.04.2018 P03410122916 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХАМ/000283
"РПН АТ-2 ф.B" 23.08.2018 P03410122918 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХАМ/000284
"РПН АТ-2 ф.C" 23.08.2018 P03410122919 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХАМ/000285
"АТ-1 ф.A" 17.04.2017 P03410127288 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-17/ФХАМ/000319
"АТ-2 ф.A" 11.04.2017 P03410127291 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-17/ФХАМ/000320
"АТ-1 ф.B" 17.04.2017 P03410127289 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-17/ФХАМ/000321
"АТ-1 ф.C" 17.04.2017 P03410127290 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-17/ФХАМ/000323
"АТ-1 ф.A" 18.04.2017 P03410122914 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-17/ФХА_МЭ/000530
"АТ-1 ф.B" 18.04.2017 P03410122915 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-17/ФХА_МЭ/000531
"АТ-1 ф.C" 18.04.2017 P03410122916 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-17/ФХА_МЭ/000532
"АТ-2 ф.A" 18.04.2017 P03410122917 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-17/ФХА_МЭ/000533
"АТ-2 ф.B" 18.04.2017 P03410122918 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-17/ФХА_МЭ/000571
"АТ-2 ф.C" 18.04.2017 P03410122919 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-17/ФХА_МЭ/000572
АТ-4 08.04.2017 P03410122795 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-17/ФХА_МЭ/000573
6Т 19.04.2017 P03410122920 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-17/ФХА_МЭ/000574
7Т 19.04.2017 P03410122921 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-17/ФХА_МЭ/000575
"Р-1-750 ф.А" 03.10.2017 P03410115472 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-17/ФХА_МЭ/000710
"Р-1-750 ф.В" 03.10.2017 P03410115473 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-17/ФХА_МЭ/000711
"Р-1-750 ф.С" 03.10.2017 P03410115474 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-17/ФХА_МЭ/000712
"Р-1-750 ф.А" 18.10.2018 P03410115472 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/000867
"Р-1-750 ф.В" 18.10.2018 P03410115473 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/000868
"Р-1-750 ф.С" 18.10.2018 P03410115474 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/000869
"Р-2-750 ф.А" 18.10.2018 P03410115468 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/000870
"Р-2-750 ф.В" 18.10.2018 P03410115469 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/000871
"Р-2-750 ф.С" 18.10.2018 P03410115470 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/000872
"Р-4-750 ф.А" 06.12.2018 P03410132305 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001024
"Р-4-750 ф.В" 06.12.2018 P03410132306 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001027
"Р-4-750 ф.С" 06.12.2018 P03410132307 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001028
"АТ-1 ф.A" 09.04.2018 P03410122914 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001288
"АТ-1 ф.B" 09.04.2018 P03410122915 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001289
"АТ-1 ф.C" 09.04.2018 P03410122916 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001290
"АТ-2 ф.A" 12.04.2018 P03410122917 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001291
"АТ-2 ф.B" 12.04.2018 P03410122918 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001329
"АТ-2 ф.C" 12.04.2018 P03410122919 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001330
АТ-4 13.04.2018 P03410122795 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001331
АТ-4 04.05.2018 P03410122795 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001332
АТ-5 13.04.2018 P03410122922 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001333
АТ-5 22.08.2018 P03410122922 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001334
6Т 20.04.2018 P03410122920 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001335
6Т 03.05.2018 P03410122920 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001336
6Т 04.05.2018 P03410122920 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001337
7Т 20.04.2018 P03410122921 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001338
7Т 03.05.2018 P03410122921 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001339
7Т 04.05.2018 P03410122921 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001340
"РПН АТ-2 ф.A" 30.08.2018 P03410122917 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001474
"РПН АТ-2 ф.B" 30.08.2018 P03410122918 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001475
"РПН АТ-2 ф.C" 30.08.2018 P03410122919 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001476
"АТ-4 РПН ф.А" 30.08.2018 P03410122795 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001477
"АТ-4 РПН ф.В" 30.08.2018 P03410122795 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001478
"АТ-4 РПН ф.С" 30.08.2018 P03410122795 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001479
"РПН 6Т" 12.07.2018 P03410122920 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001480
"РПН 7Т" 12.07.2018 P03410122921 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001481
"Р-2-750 ф.А" 12.04.2018 P03410115468 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001531
"Р-2-750 ф.В" 12.04.2018 P03410115469 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001532
"Р-2-750 ф.С" 12.04.2018 P03410115470 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-18/ФХА_МЭ/001533
"АТ-2 ф.C" 31.01.2019 P03410130285 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000028
"АТ-2 ф.C" 31.01.2019 P03410129814 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000029
"Р-4-750 ф.А" 05.04.2019 P03410130286 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000301
"Р-4-750 ф.В" 05.04.2019 P03410125663 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000302
"Р-4-750 ф.С" 05.04.2019 P03410125664 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000303
"АТ-1 ф.A" 15.04.2019 P03410126984 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000503
"АТ-1 ф.B" 15.04.2019 P03410126985 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000504
"АТ-1 ф.C" 15.04.2019 P03410126986 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000505
"АТ-1 ф.А РПН в стор.СН" 15.04.2019 P03410127045 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000506
"АТ-1 ф.В РПН в стор.СН" 16.04.2019 P03410127046 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000507
"АТ-1 ф.С РПН в стор.СН" 16.04.2019 P03410127047 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000508
"АТ-2 ф.A" 16.04.2019 P03410126998 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000509
